Name,Saison,Rating,Age,Mean,Growth
Mahdi Camara,2022,6.76,24,6.766666666666666,-0.25
Mahmoud Dahoud,2022,6.8,26,6.896000000000001,0.4500000000000002
Makoto Hasebe,2022,6.39,38,6.760769230769232,0.09999999999999964
Mama Baldé,2022,6.48,27,6.5875,0.25
Manolo Gabbiadini,2022,6.45,31,6.7225,0.71
Manuel Akanji,2022,6.59,27,6.708333333333333,0.16999999999999993
Manuel Gulde,2022,6.44,31,6.631666666666667,-0.03000000000000025
Manuel Lazzari,2022,6.55,29,6.675999999999999,0.010000000000000675
Manuel Locatelli,2022,6.86,24,6.886,0.20999999999999996
Manuel Neuer,2022,6.47,36,6.748333333333334,-0.33000000000000007
Manuel Prietl,2022,6.36,31,6.53,-0.16000000000000014
Marcel Halstenberg,2022,6.84,31,7.066666666666667,0.45999999999999996
Marcel Sabitzer,2022,6.98,28,7.074,-0.1899999999999995
Marcelo,2022,6.87,34,7.19764705882353,0.6499999999999995
Marcelo Brozovic,2022,6.93,30,7.087142857142857,-0.14000000000000057
Marco Faraoni,2022,6.65,31,6.8566666666666665,0.1800000000000006
Marco Friedl,2022,6.65,24,6.666666666666667,0.1299999999999999
Marco Reus,2022,7.15,33,7.381428571428572,-0.040000000000000036
Marco Richter,2022,6.58,25,6.578,-0.22000000000000064
Marco Silvestri,2022,6.46,31,6.623333333333334,-0.2400000000000002
Marco Verratti,2022,7.04,30,7.224545454545455,0.11000000000000032
Marcus Ingvartsen,2022,6.42,26,6.4825,-0.02999999999999936
Marcus Rashford,2022,6.79,25,6.7675,-0.7800000000000002
Marcus Thuram,2022,6.99,25,7.0280000000000005,0.009999999999999787
Mario Lemina,2022,6.65,29,6.753333333333334,-0.08000000000000007
Mario Pasalic,2022,6.53,28,6.659999999999998,0.02999999999999936
Marius Wolf,2022,6.63,27,6.6450000000000005,-0.5599999999999996
Mark Uth,2022,6.7,31,6.78,-0.54
Marquinhos,2022,6.86,28,7.013636363636365,0.33000000000000007
Marshall Munetsi,2022,6.84,26,6.88,-0.020000000000000462
Marten de Roon,2022,6.6,31,6.83142857142857,0.35999999999999943
Martin Hinteregger,2022,6.69,30,6.871428571428572,0.03000000000000025
Martin Terrier,2022,7.06,26,7.021666666666666,-0.8300000000000001
Marvin Friedrich,2022,6.64,27,6.696666666666666,-0.4400000000000004
Mason Holgate,2022,6.64,26,6.68,-0.09999999999999964
Mason Mount,2022,7.12,23,7.1075,-0.13999999999999968
Massadio Haïdara,2022,6.41,30,6.633333333333333,0.13999999999999968
Mateo Kovacic,2022,6.86,28,6.978888888888889,0.11000000000000032
Mateusz Klich,2022,6.21,32,6.416666666666667,-0.13999999999999968
Mathias Pereira Lage,2022,6.45,26,6.5075,0.03000000000000025
Mathieu Debuchy,2022,6.81,37,7.168181818181819,0.1800000000000006
Mats Hummels,2022,7.02,34,7.288571428571429,-0.019999999999999574
Matteo Darmian,2022,6.6,33,6.8525,0.2599999999999998
Matteo Pessina,2022,6.72,25,6.736666666666667,-0.10999999999999943
Matthew Lowton,2022,6.55,33,6.77375,-0.1200000000000001
Matthias Ginter,2022,6.8,28,6.8945454545454545,-0.1899999999999995
Matthijs de Ligt,2022,6.89,23,6.866666666666667,-0.08000000000000007
Mattia De Sciglio,2022,6.65,30,6.8244444444444445,0.2600000000000007
Mattia Zaccagni,2022,6.91,27,6.966666666666668,-0.33000000000000007
Mattias Svanberg,2022,6.52,23,6.4725,-0.3100000000000005
Matty Cash,2022,6.78,25,6.825,-0.019999999999999574
Mattéo Guendouzi,2022,6.79,23,6.753333333333334,-0.07000000000000028
Mauro Icardi,2022,6.74,29,6.921000000000001,0.3800000000000008
Maxence Caqueret,2022,6.75,23,6.743333333333333,0.1999999999999993
Maxence Lacroix,2022,6.89,22,6.833333333333333,-0.39000000000000057
Maxime Lopez,2022,6.62,25,6.640000000000001,-0.16999999999999993
Maximilian Arnold,2022,6.75,28,6.936000000000002,0.3700000000000001
Maximilian Eggestein,2022,6.61,26,6.691666666666667,0.2400000000000002
Maximilian Mittelstädt,2022,6.84,25,6.8925,0.20000000000000018
Maximilian Philipp,2022,6.62,28,6.7379999999999995,-0.16000000000000014
Maxwel Cornet,2022,6.63,26,6.71875,0.1200000000000001
Mert Müldür,2022,6.53,23,6.525,0.22999999999999954
Michael Keane,2022,6.84,29,6.942857142857143,-0.3200000000000003
Michail Antonio,2022,6.77,32,6.978750000000001,-0.25
Miguel Almirón,2022,6.55,28,6.642499999999999,-0.20999999999999996
Miguel Trauco,2022,6.44,30,6.59,-0.1200000000000001
Miguel Veloso,2022,6.35,36,6.697500000000001,0.34999999999999964
Mihailo Ristic,2022,6.52,27,6.585,-0.07000000000000028
Mike Maignan,2022,6.64,27,6.752,0.1299999999999999
Milan Badelj,2022,6.86,33,7.045555555555556,-0.3700000000000001
Milan Skriniar,2022,6.64,28,6.7749999999999995,0.16999999999999993
Milos Veljkovic,2022,6.45,27,6.528333333333333,-0.040000000000000036
Milot Rashica,2022,6.58,26,6.675999999999999,0.41000000000000014
Mitchel Bakker,2022,6.69,22,6.626666666666668,-0.4299999999999997
Mohamed Salah,2022,7.21,30,7.374444444444445,0.1299999999999999
Mohamed Simakan,2022,6.8,22,6.767499999999999,0.16000000000000014
Moise Kean,2022,6.73,22,6.583333333333333,-0.6200000000000001
Momo Cho,2022,6.36,19,6.195,-0.27000000000000046
Morten Thorsby,2022,6.6,26,6.66,0.0
Moses Simon,2022,6.74,27,6.7875,-0.29000000000000004
Mounir Chouiar,2022,6.83,24,6.904999999999999,0.79
Moussa Diaby,2022,7.01,23,6.958,-0.3099999999999996
Moussa Niakhaté,2022,6.54,27,6.634,0.08000000000000007
Moussa Sissoko,2022,6.57,33,6.777857142857143,-0.11000000000000032
Munas Dabbur,2022,6.39,30,6.54,0.0
Musa Barrow,2022,6.75,24,6.843333333333334,0.7800000000000002
Mário Rui,2022,6.74,31,6.911428571428571,-0.2599999999999998
N'Golo Kanté,2022,7.02,31,7.1575,-0.35000000000000053
Nadiem Amiri,2022,6.67,26,6.765000000000001,0.3600000000000003
Nahitan Nández,2022,6.55,27,6.640000000000001,0.020000000000000462
Nathan Redmond,2022,6.63,28,6.732500000000001,0.04999999999999982
Nathanaël Mbuku,2022,6.6,20,6.575,0.3100000000000005
Nayef Aguerd,2022,6.8,26,6.853333333333334,-0.13999999999999968
Neal Maupay,2022,6.4,26,6.452500000000001,-0.08000000000000007
Nemanja Matic,2022,6.8,34,6.953,-0.8700000000000001
Nick Pope,2022,6.64,30,6.824000000000001,0.1299999999999999
Nico Elvedi,2022,6.77,26,6.842499999999999,-0.009999999999999787
Nicola Murru,2022,6.57,28,6.689999999999999,0.4400000000000004
Nicola Sansone,2022,6.53,31,6.7475000000000005,0.5
Nicolas Cozza,2022,6.59,24,6.5975,-0.020000000000000462
Nicolas Höfler,2022,6.62,32,6.831250000000001,-0.11000000000000032
Nicolas Pallois,2022,6.57,35,6.888888888888889,0.2999999999999998
Nicolas de Préville,2022,6.57,32,6.81,0.3200000000000003
Nicolás González,2022,6.89,24,6.880000000000001,-0.27999999999999936
Nicolò Barella,2022,6.83,25,6.8616666666666655,-0.20000000000000018
Nicolò Zaniolo,2022,6.55,23,6.6125,0.6600000000000001
Niklas Stark,2022,6.63,27,6.693333333333333,-0.08000000000000007
Niklas Süle,2022,6.84,27,6.945555555555556,0.05999999999999961
Nikola Milenkovic,2022,6.75,25,6.792,0.07000000000000028
Nils Petersen,2022,6.66,34,6.8342857142857145,-0.5700000000000003
Noah Katterbach,2022,6.67,21,6.615,0.16999999999999993
Nordi Mukiele,2022,6.91,25,6.9557142857142855,0.20000000000000018
Nélson Semedo,2022,6.6,29,6.746666666666666,-0.08000000000000007
Ola Aina,2022,6.67,26,6.739999999999999,0.13999999999999968
Oliver Baumann,2022,6.52,32,6.758461538461538,0.3099999999999996
Ollie Watkins,2022,6.87,27,6.942500000000001,-0.27999999999999936
Omar Colley,2022,6.47,30,6.66,0.22000000000000064
Omar Mascarell,2022,6.59,29,6.731999999999999,0.16999999999999993
Ondrej Duda,2022,6.63,28,6.796666666666667,0.13999999999999968
Orel Mangala,2022,6.61,24,6.603333333333333,-0.5200000000000005
Oriol Romeu,2022,6.65,31,6.841999999999999,-0.05999999999999961
Oscar Wendt,2022,6.55,37,6.8133333333333335,-0.41000000000000014
Pablo Fornals,2022,6.64,26,6.706249999999999,0.019999999999999574
Pablo Sarabia,2022,6.62,30,6.7777777777777795,0.010000000000000675
Pape Gueye,2022,6.51,24,6.525,0.04999999999999982
Pape Sarr,2022,6.71,20,6.68,0.28000000000000025
Pascal Groß,2022,6.7,31,6.865,-0.2400000000000002
Pascal Struijk,2022,6.66,23,6.6075,-0.4499999999999993
Patric,2022,6.41,29,6.518000000000001,-0.13000000000000078
Patrick Burner,2022,6.53,26,6.6,0.3200000000000003
Patrik Schick,2022,6.79,26,6.83142857142857,-0.22999999999999954
Paul Bernardoni,2022,6.6,25,6.585000000000001,-0.33999999999999986
Paul Lasne,2022,6.33,34,6.593333333333334,-0.05999999999999961
Paul Nardi,2022,6.21,28,6.305,-0.04999999999999982
Paul Pogba,2022,7.23,29,7.412000000000001,0.5900000000000007
Paulo Dybala,2022,7.12,29,7.305555555555555,0.40000000000000036
Pavel Kaderábek,2022,6.6,30,6.75875,0.0
Pedro,2022,6.98,25,6.968333333333331,-0.41999999999999993
Pedro Chirivella,2022,6.55,25,6.533333333333334,-0.15000000000000036
Pedro Mendes,2022,6.52,32,6.735714285714287,0.07000000000000028
Peter Pekarík,2022,6.41,36,6.706666666666667,-0.16000000000000014
Phil Foden,2022,7.25,22,7.22,0.15000000000000036
Philipp Förster,2022,6.38,27,6.473333333333334,0.02999999999999936
Philipp Lienhart,2022,6.59,26,6.6739999999999995,0.2999999999999998
Pierre Lees-Melou,2022,6.65,29,6.8325,0.33999999999999986
Pierre-Emile Højbjerg,2022,6.8,27,6.935555555555556,0.39000000000000057
Pierrick Capelle,2022,6.27,35,6.595,0.3100000000000005
Piotr Zielinski,2022,6.74,28,6.865,0.20999999999999996
Pol Lirola,2022,6.64,25,6.698333333333333,0.10999999999999943
Predrag Rajkovic,2022,6.75,27,6.849999999999999,0.17999999999999972
Presnel Kimpembe,2022,6.73,27,6.836666666666666,0.2400000000000002
Péter Gulácsi,2022,6.47,32,6.63,-0.45999999999999996
Quentin Boisgard,2022,6.49,25,6.525,0.0699999999999994
Rafael Czichos,2022,6.43,32,6.636666666666667,-0.17999999999999972
Rafael Leão,2022,7.01,23,6.9799999999999995,-0.3799999999999999
Rafael Tolói,2022,6.68,32,6.884285714285714,-0.05999999999999961
Rafal Gikiewicz,2022,6.44,35,6.7325,-0.1299999999999999
Rafinha,2022,6.71,37,7.053846153846155,-0.07000000000000028
Raheem Sterling,2022,7.06,28,7.180000000000001,-0.0699999999999994
Ramy Bensebaïni,2022,6.85,27,6.9399999999999995,0.09999999999999964
Randal Kolo Muani,2022,7.03,24,7.06,0.25
Rani Khedira,2022,6.55,28,6.658333333333332,0.09999999999999964
Raphael Framberger,2022,6.5,27,6.59,0.1200000000000001
Raphaël Guerreiro,2022,6.96,29,7.0975,-0.23000000000000043
Raphinha,2022,7.0,26,7.0675,-0.08999999999999986
Rayan Aït-Nouri,2022,6.87,21,6.805,0.1800000000000006
Reece James,2022,7.13,23,7.140000000000001,0.2999999999999998
Reece Oxford,2022,6.71,24,6.720000000000001,0.28000000000000025
Reinildo,2022,6.71,29,6.8100000000000005,-0.47999999999999954
Remi Oudin,2022,6.6,26,6.6899999999999995,0.2599999999999998
Remo Freuler,2022,6.74,30,6.864999999999999,-0.28000000000000025
Renato Sanches,2022,6.86,25,6.919999999999999,0.28000000000000025
Renato Steffen,2022,6.49,31,6.665,-0.33999999999999986
Renaud Ripart,2022,6.59,29,6.758000000000001,0.25
Riccardo Orsolini,2022,6.75,25,6.7925,0.14999999999999947
Richarlison,2022,6.89,25,6.926,-0.020000000000000462
Ridle Baku,2022,6.79,24,6.752,-0.6000000000000005
Riyad Mahrez,2022,6.96,31,7.153333333333332,-0.16000000000000014
Robert Andrich,2022,6.67,28,6.775,-0.13999999999999968
Robert Lewandowski,2022,7.43,34,7.670833333333334,-0.7300000000000004
Robert Skov,2022,6.67,26,6.733333333333333,0.17999999999999972
Robert Sánchez,2022,6.51,25,6.569999999999999,0.20000000000000018
Roberto Firmino,2022,7.14,31,7.2924999999999995,-0.2599999999999998
Roberto Soriano,2022,6.56,31,6.777777777777778,0.3100000000000005
Robin Knoche,2022,6.72,30,6.884444444444444,0.16000000000000014
Robin Quaison,2022,6.48,29,6.609999999999999,-0.03999999999999915
Robin Zentner,2022,6.6,28,6.66,-0.4800000000000004
Rodri,2022,6.97,26,7.076666666666667,0.2599999999999998
Rodrigo,2022,6.91,22,6.844999999999999,-0.09999999999999964
Rodrigo Becão,2022,6.68,26,6.713333333333334,-0.16999999999999993
Rodrigo Bentancur,2022,6.89,25,6.952500000000001,0.4499999999999993
Roland Sallai,2022,6.51,25,6.495,-0.5600000000000005
Rolando Mandragora,2022,6.7,25,6.726000000000001,-0.03000000000000025
Romain Del Castillo,2022,6.52,26,6.615,0.3600000000000003
Romain Faivre,2022,7.18,24,7.1899999999999995,-0.020000000000000462
Romain Perraud,2022,6.51,25,6.531999999999999,-0.2699999999999996
Romain Saïss,2022,6.71,32,6.926,-0.020000000000000462
Romain Thomas,2022,6.53,34,6.808571428571429,0.0699999999999994
Roman Bürki,2022,6.44,32,6.637142857142857,-0.0600000000000005
Ronaël Pierre-Gabriel,2022,6.76,24,6.755,-0.08999999999999986
Ruben Aguilar,2022,6.79,29,6.906000000000001,-0.20999999999999996
Ruben Loftus-Cheek,2022,6.71,26,6.787999999999999,0.3700000000000001
Rubén Vargas,2022,6.61,24,6.6066666666666665,-0.16999999999999993
Rui Patrício,2022,6.21,34,6.494999999999999,0.09999999999999964
Ruslan Malinovskyi,2022,6.81,29,6.955,0.08999999999999986
Rúben Dias,2022,6.86,25,6.904999999999999,0.040000000000000036
Rúben Neves,2022,6.84,25,6.878,0.040000000000000036
Sada Thioub,2022,6.55,27,6.653333333333333,0.2699999999999996
Sadio Mané,2022,7.06,30,7.265555555555555,0.22999999999999954
Salih Özcan,2022,6.69,24,6.6000000000000005,-0.5
Salvatore Sirigu,2022,6.56,35,6.8072727272727285,-0.3600000000000003
Samir Handanovic,2022,6.47,38,6.841666666666668,-0.019999999999999574
Samuel Kalu,2022,6.83,25,6.87,0.1200000000000001
Sandro Tonali,2022,6.92,22,6.89,0.07000000000000028
Sasa Lukic,2022,6.49,26,6.537999999999999,-0.27000000000000046
Saïd Benrahma,2022,6.63,27,6.7325,0.27000000000000046
Scott McTominay,2022,6.84,26,6.903333333333333,-0.040000000000000036
Sean Longstaff,2022,6.42,25,6.445,0.02999999999999936
Sebastiaan Bornauw,2022,6.66,23,6.635,-0.15000000000000036
Sebastian Rode,2022,6.54,32,6.77125,0.20000000000000018
Sebastian Rudy,2022,6.7,32,6.913636363636363,0.20999999999999996
Seko Fofana,2022,6.74,27,6.819999999999999,-0.05000000000000071
Serge Gnabry,2022,7.16,27,7.227142857142858,-0.2599999999999998
Sergej Milinkovic-Savic,2022,7.15,28,7.2299999999999995,-0.47999999999999954
Sergio Reguilón,2022,6.83,26,6.904999999999999,0.23000000000000043
Serhou Guirassy,2022,6.68,26,6.803999999999999,0.46999999999999975
Sheraldo Becker,2022,6.73,27,6.816666666666666,0.07000000000000028
Sofiane Alakouch,2022,6.62,24,6.623333333333334,0.05999999999999961
Sofiane Diop,2022,6.9,22,6.846666666666668,-0.20999999999999996
Solly March,2022,6.74,28,6.816666666666667,-0.4800000000000004
Son Heung-Min,2022,6.85,30,7.088333333333334,0.4299999999999997
Souleyman Doumbia,2022,6.5,26,6.526666666666666,-0.2600000000000007
Stefan Lainer,2022,6.52,30,6.653333333333333,-0.34999999999999964
Stefan Mitrovic,2022,6.51,32,6.714,0.11000000000000032
Stefan Ortega,2022,6.61,30,6.76,-0.05999999999999961
Stefan Posch,2022,6.71,25,6.754,0.2400000000000002
Stefan de Vrij,2022,6.8,30,6.958571428571429,0.03000000000000025
Stephy Mavididi,2022,6.56,24,6.5375000000000005,-0.22999999999999954
Stevan Jovetic,2022,6.74,33,6.998571428571429,0.3899999999999997
Steve Mandanda,2022,6.34,37,6.690833333333333,0.16999999999999993
Steve Mounié,2022,6.86,28,7.025,0.27000000000000046
Steven Bergwijn,2022,6.32,25,6.330000000000001,-0.2400000000000002
Stuart Armstrong,2022,6.44,30,6.584999999999999,-0.3100000000000005
Stuart Dallas,2022,6.62,31,6.81,-0.08999999999999986
Stéphane Bahoken,2022,6.26,30,6.428,0.009999999999999787
Suat Serdar,2022,6.76,25,6.773333333333333,-0.1200000000000001
Sven Bender,2022,6.74,33,6.990909090909091,0.3200000000000003
Sven Botman,2022,6.88,23,6.890000000000001,0.019999999999999574
Séamus Coleman,2022,6.35,34,6.62,-0.040000000000000036
Sébastien Corchia,2022,6.54,32,6.8533333333333335,0.6800000000000006
Taiwo Awoniyi,2022,6.65,25,6.6850000000000005,0.3099999999999996
Tammy Abraham,2022,6.66,25,6.782500000000001,0.46999999999999975
Tanguy Coulibaly,2022,6.44,21,6.38,-0.22000000000000064
Terem Moffi,2022,6.71,23,6.760000000000001,0.4399999999999995
Theo Hernández,2022,6.91,25,7.0,0.3600000000000003
Theodor Gebre Selassie,2022,6.57,36,6.895555555555555,0.1299999999999999
Thiago,2022,6.99,31,7.15,-0.3700000000000001
Thiago Mendes,2022,6.62,30,6.801666666666667,0.27000000000000046
Thiago Silva,2022,6.97,38,7.263999999999999,-0.5600000000000005
Thilo Kehrer,2022,6.71,26,6.760000000000001,-0.17999999999999972
Thomas Delaine,2022,6.42,30,6.583333333333333,-0.07999999999999918
Thomas Foket,2022,6.54,28,6.6899999999999995,0.3100000000000005
Thomas Mangani,2022,6.56,35,6.854545454545455,0.08999999999999986
Thomas Meunier,2022,6.8,31,7.005,0.2999999999999998
Thomas Monconduit,2022,6.49,32,6.645999999999999,-0.3200000000000003
Thomas Müller,2022,7.1,33,7.369285714285714,0.08999999999999986
Thomas Partey,2022,6.83,29,6.965714285714286,0.05999999999999961
Thomas Strakosha,2022,6.65,27,6.702,-0.20000000000000018
Timo Horn,2022,6.54,29,6.698333333333334,0.35999999999999943
Timo Werner,2022,6.74,26,6.825454545454545,0.2699999999999996
Timothy Castagne,2022,6.72,27,6.795714285714285,-0.1200000000000001
Timothy Weah,2022,6.48,23,6.453333333333333,0.04999999999999982
Timothée Kolodziejczak,2022,6.5,31,6.6987499999999995,0.21999999999999975
Toma Basic,2022,6.53,26,6.602499999999999,0.29000000000000004
Tomás Soucek,2022,6.92,28,7.02,-0.39000000000000057
Trent Alexander-Arnold,2022,7.17,24,7.226666666666667,0.5
Trevoh Chalobah,2022,6.84,23,6.845000000000001,0.20999999999999996
Tuta,2022,6.68,23,6.6499999999999995,0.08000000000000007
Tyler Adams,2022,6.6,23,6.616666666666667,0.040000000000000036
Tyrick Mitchell,2022,6.68,23,6.672499999999999,0.04999999999999982
Tyrone Mings,2022,6.58,29,6.720000000000001,-0.0699999999999994
Téji Savanier,2022,7.25,31,7.446000000000001,0.04999999999999982
Valentin Rongier,2022,6.82,28,6.957142857142857,0.22000000000000064
Vicente Guaita,2022,6.49,35,6.748333333333332,-0.15000000000000036
Victor Lindelöf,2022,6.51,28,6.606,-0.1900000000000004
Victor Osimhen,2022,7.33,24,7.3,-0.40000000000000036
Victorien Angban,2022,6.37,26,6.415,-0.08999999999999986
Vincent Le Goff,2022,6.4,33,6.638333333333333,0.15000000000000036
Vincent Manceau,2022,6.37,33,6.615714285714286,0.08999999999999986
Vincenzo Grifo,2022,6.97,29,7.131666666666667,0.17999999999999972
Vladimír Coufal,2022,6.51,30,6.6499999999999995,-0.39000000000000057
Vladimír Darida,2022,6.47,32,6.673333333333333,-0.1299999999999999
Wahbi Khazri,2022,6.75,32,6.922727272727272,-0.22000000000000064
Walace,2022,6.55,27,6.652000000000001,0.11000000000000032
Waldemar Anton,2022,6.7,26,6.734,-0.27000000000000046
Walter Benítez,2022,6.68,30,6.814,-0.2599999999999998
Wataru Endo,2022,6.84,29,6.97,-0.09999999999999964
Wendell,2022,6.83,29,6.945714285714286,0.020000000000000462
Wesley Fofana,2022,6.96,22,6.904999999999999,-0.20999999999999996
Wesley Lautoa,2022,6.57,35,6.885,0.5899999999999999
Weston McKennie,2022,6.64,24,6.686,0.3100000000000005
Wilfred Ndidi,2022,6.97,26,7.021428571428571,-0.3200000000000003
Wilfried Zaha,2022,6.92,30,7.075555555555557,0.020000000000000462
Willi Orbán,2022,6.95,30,7.116666666666667,-0.04999999999999982
William Saliba,2022,6.89,21,6.7925,-0.13999999999999968
Wissam Ben Yedder,2022,6.72,32,6.982727272727273,0.3099999999999996
Wojciech Szczesny,2022,6.59,32,6.801666666666667,-0.04999999999999982
Wout Faes,2022,6.72,24,6.710000000000001,-0.08999999999999986
Wout Weghorst,2022,6.75,30,6.935,-0.0699999999999994
Xaver Schlager,2022,6.8,25,6.82,-0.20999999999999996
Xavier Chavalerin,2022,6.53,32,6.8,0.4499999999999993
Xeka,2022,6.58,28,6.676,-0.009999999999999787
Yacine Adli,2022,6.76,22,6.726666666666667,0.07000000000000028
Yann Sommer,2022,6.53,34,6.75,-0.25
Yannick Gerhardt,2022,6.62,28,6.734285714285714,-0.08999999999999986
Yoane Wissa,2022,6.56,26,6.597499999999999,-0.34000000000000075
Youri Tielemans,2022,6.93,25,6.952857142857142,-0.1899999999999995
Youssouf Fofana,2022,6.72,24,6.7575,0.20999999999999996
Yunis Abdelhamid,2022,6.59,35,6.925,0.33999999999999986
Yussuf Poulsen,2022,6.69,28,6.858333333333334,0.5899999999999999
Yves Bissouma,2022,6.84,26,6.912000000000001,0.009999999999999787
Zaydou Youssouf,2022,6.43,23,6.415,0.009999999999999787
Zeki Çelik,2022,6.7,26,6.78,0.0
Zinedine Ferhat,2022,7.0,30,7.17,-0.08000000000000007
Zlatan Ibrahimovic,2022,7.25,41,7.6579999999999995,0.02999999999999936
Álvaro González,2022,6.52,32,6.715833333333333,-0.15999999999999925
Ángel Di María,2022,6.98,35,7.354615384615382,0.5800000000000001
Çaglar Söyüncü,2022,6.65,26,6.732000000000001,0.16000000000000014
Édouard Mendy,2022,6.51,31,6.717499999999999,0.27000000000000046
Aaron Cresswell,2023,6.47,34,6.718888888888889,-0.09999999999999964
Aaron Ramsdale,2023,6.59,25,6.6225000000000005,0.010000000000000675
Aaron Wan-Bissaka,2023,7.02,26,7.06,-0.2400000000000002
Aarón Martín,2023,6.7,26,6.803333333333335,0.40000000000000036
Abdou Diallo,2023,6.78,27,6.8549999999999995,-0.0600000000000005
Abdoulaye Doucouré,2023,6.57,30,6.7299999999999995,0.02999999999999936
Abdoulaye Touré,2023,6.62,29,6.7749999999999995,0.3099999999999996
Achraf Hakimi,2023,7.05,25,7.1,0.1800000000000006
Adam Armstrong,2023,6.27,26,6.336666666666666,0.0
Adam Lallana,2023,6.57,35,6.801111111111112,-0.4299999999999997
Adam Webster,2023,6.57,28,6.674999999999999,-0.04999999999999982
Adama Traoré,2023,6.85,27,6.928333333333334,-0.15000000000000036
Ademola Lookman,2023,6.76,26,6.797499999999999,-0.29000000000000004
Adil Aouchiche,2023,6.51,21,6.470000000000001,0.45999999999999996
Adrien Rabiot,2023,7.03,28,7.113999999999999,-0.2999999999999998
Adrien Thomasson,2023,6.59,30,6.744444444444445,0.009999999999999787
Adrien Truffert,2023,6.69,22,6.669999999999999,0.28000000000000025
Alassane Plea,2023,6.76,31,6.9425,-0.040000000000000036
Alban Lafont,2023,6.65,24,6.672500000000001,0.15999999999999925
Albin Ekdal,2023,6.54,34,6.7991666666666655,0.09999999999999964
Aleksandr Golovin,2023,6.85,27,6.973999999999999,0.3000000000000007
Alessandro Bastoni,2023,6.73,24,6.74,0.0
Alessandro Florenzi,2023,6.65,32,6.842499999999999,-0.16999999999999993
Alessandro Schöpf,2023,6.43,29,6.522,-0.3200000000000003
Alessio Romagnoli,2023,6.76,28,6.8725,0.0
Alex Iwobi,2023,6.58,27,6.668571428571427,0.040000000000000036
Alex Sandro,2023,6.86,32,7.135714285714286,0.7400000000000002
Alexander Djiku,2023,6.75,29,6.90875,0.1899999999999995
Alexander Hack,2023,6.83,30,6.945,-0.5
Alexander Nübel,2023,6.5,27,6.569999999999999,0.0600000000000005
Alexander Schwolow,2023,6.4,31,6.565714285714285,-0.14000000000000057
Alexandre Lacazette,2023,7.0,32,7.110833333333332,-0.9500000000000002
Alexandre Oukidja,2023,6.4,35,6.6575,-0.20999999999999996
Alexis Claude-Maurice,2023,6.78,25,6.82,0.08000000000000007
Alexis Flips,2023,6.81,24,6.82,0.17999999999999972
Alexis Mac Allister,2023,6.69,25,6.7525,0.3099999999999996
Alexis Sánchez,2023,7.14,35,7.385384615384615,-0.27999999999999936
Alfred Gomis,2023,6.49,30,6.642,-0.040000000000000036
Alidu Seidu,2023,6.63,23,6.615,0.3700000000000001
Alisson,2023,6.71,31,6.876666666666668,-0.11000000000000032
Allan,2023,6.87,26,6.98909090909091,0.5600000000000005
Allan Saint-Maximin,2023,7.06,26,7.12,-0.03000000000000025
Alphonso Davies,2023,7.26,23,7.267499999999999,0.16000000000000014
Amadou Haidara,2023,6.78,25,6.8149999999999995,0.010000000000000675
Amadou Onana,2023,6.66,22,6.619999999999999,0.20000000000000018
Amine Gouiri,2023,7.04,24,7.053333333333334,0.009999999999999787
Amine Harit,2023,6.78,26,6.815,-0.2400000000000002
Amir Rrahmani,2023,6.76,29,6.876666666666666,-0.20000000000000018
Amos Pieper,2023,6.76,25,6.756666666666667,-0.3600000000000003
Ander Herrera,2023,6.7,34,7.022500000000001,0.5600000000000005
Andrea Belotti,2023,6.85,30,7.007142857142858,0.040000000000000036
Andrea Consigli,2023,6.46,36,6.760833333333333,-0.009999999999999787
Andrea Petagna,2023,6.57,28,6.691666666666666,0.22000000000000064
Andrea Pinamonti,2023,6.54,24,6.569999999999999,0.14999999999999947
Andreas Luthe,2023,6.37,36,6.64,-0.3199999999999994
Andreas Voglsammer,2023,6.28,31,6.45,-0.16000000000000014
Andreaw Gravillon,2023,6.49,26,6.556666666666666,0.10999999999999943
Andrei Girotto,2023,6.75,32,6.940000000000001,-0.13999999999999968
Andrej Kramaric,2023,6.77,32,6.987500000000001,0.07000000000000028
Andrew Robertson,2023,6.79,29,6.970000000000001,0.5100000000000007
Andros Townsend,2023,6.74,32,6.962999999999999,0.16999999999999993
André Hahn,2023,6.58,33,6.84375,0.3200000000000003
André Silva,2023,6.91,28,6.947999999999999,-0.8199999999999994
André-Frank Zambo Anguissa,2023,6.84,28,6.963333333333334,0.05999999999999961
Andy Delort,2023,6.88,32,7.112857142857143,0.0600000000000005
Angel Gomes,2023,6.51,23,6.49,0.3799999999999999
Angeliño,2023,6.88,26,6.906666666666666,-0.41000000000000014
Angelo Fulgini,2023,6.74,27,6.852000000000001,0.25
Anthony Caci,2023,6.67,26,6.73,-0.05000000000000071
Anthony Gordon,2023,6.7,22,6.670000000000001,0.0
Anthony Lopes,2023,6.56,33,6.8,0.0600000000000005
Anthony Losilla,2023,6.44,37,6.755,-0.41000000000000014
Anton Stach,2023,6.85,25,6.89,-0.08000000000000007
Antonio Candreva,2023,6.62,36,6.9969230769230775,0.6399999999999997
Antonio Rüdiger,2023,6.71,30,6.853,-0.1999999999999993
Antonio Sanabria,2023,6.58,27,6.6659999999999995,0.0
Arkadiusz Milik,2023,6.71,29,6.847499999999999,0.2999999999999998
Arkadiusz Reca,2023,6.4,28,6.496666666666666,-0.08000000000000007
Armand Laurienté,2023,6.86,25,6.93,0.4499999999999993
