name,team,rating,position,pace,acceleration,sprint_speed,shooting,positioning,finishing,long_shot,penalties,shot_power,volleys,passing,crossing,curve,freekick_accuracy,longpass,shortpass,vision,dribbling,agility,balance,ball_control,reactions,composure,defending,heading_accuracy,interceptions,marking,stand_tackle,slide_tackle,physicality,aggression,jumping,stamina,strength
Nahki Wells,Huddersfield Town,69,ST,84,85,83,67.33333333,75,70,65,61,67,66,60.66666667,63,67,65,43,60,66,70,81,73,71,56,0,45.2,62,56,25,48,35,70.5,67,73,83,59
Lewis Grabban,Bournemouth,69,ST,80,79,81,70.16666667,67,71,65,79,72,67,57.16666667,62,64,60,43,63,51,68,77,64,65,65,0,31.2,65,22,18,27,24,66,55,62,76,71
Lukas Jutkiewicz,Burnley,69,ST,75,74,76,66.83333333,70,68,60,71,72,60,53.83333333,51,53,52,49,58,60,68,59,66,69,67,0,39.6,72,33,42,27,24,72.25,61,80,69,79
Tommie Hoban,Watford,69,CB,52.5,50,55,37.5,27,34,28,31,53,52,49.33333333,53,47,29,55,63,49,51,57,42,54,58,0,71.8,70,69,73,76,71,63.75,56,73,52,74
Gabriel Obertan,Newcastle United,69,RM,83,87,79,62.83333333,68,61,54,67,67,60,57.66666667,66,53,39,58,66,64,76,79,63,70,59,0,34.2,45,35,37,32,22,66.75,60,73,67,67
Sean Scannell,Huddersfield Town,69,RM,86,85,87,62.16666667,67,64,62,56,61,63,58.33333333,65,53,58,52,63,59,75,77,80,74,58,0,43.2,56,45,39,39,37,64.75,66,49,66,78
Paul Dummett,Newcastle United,69,LB,68.5,69,68,41.16666667,55,41,35,43,40,33,58.5,61,54,52,64,69,51,66,64,77,69,69,0,70.6,72,61,73,74,73,70.75,65,73,72,73
Cuco Martina,Southampton,69,RB,73,72,74,53,53,45,64,51,61,44,54.83333333,51,56,45,56,62,59,62,70,60,61,71,0,71.8,65,69,74,77,74,76.25,71,85,77,72
Jamie Murphy,Brighton & Hove Albion,69,LM,83,84,82,68,66,65,67,76,68,66,62.83333333,64,63,57,63,66,64,71,74,74,67,64,0,40.2,49,47,24,45,36,69.75,56,73,81,69
Paddy McNair,Manchester United,69,CB,65.5,65,66,41,42,36,40,43,42,43,48.5,41,49,36,58,60,47,55,56,63,65,67,0,69,68,64,71,72,70,70,74,70,64,72
Matt Gilks,Burnley,69,GK,40.5,44,37,16,11,11,13,24,19,18,23.16666667,20,12,11,35,28,33,12,50,41,21,67,0,15.6,11,17,19,14,17,42.5,30,57,27,56
Joshua King,Bournemouth,69,LM,90,88,92,64.33333333,60,65,58,62,74,67,57.66666667,63,69,42,47,69,56,76,76,71,69,69,0,31.4,53,36,22,27,19,57.25,36,66,70,57
Gordon Greer,Brighton & Hove Albion,69,CB,31.5,32,31,27.33333333,37,26,21,28,26,26,48.66666667,38,24,51,69,67,43,49,52,47,59,59,0,70.4,73,69,70,71,69,66,78,50,54,82
Matt Taylor,Burnley,69,LM,54,54,54,70.16666667,67,66,71,69,78,70,74.5,76,77,74,73,71,76,71,64,71,73,64,0,63.4,66,62,64,62,63,74,80,73,76,67
 Teixeira,Liverpool,68,CAM,73.5,79,68,59,63,65,62,57,65,42,64.33333333,60,65,60,61,67,73,74,80,80,72,50,0,32.8,38,28,33,34,31,53.75,42,54,63,56
Karl Darlow,Newcastle United,68,GK,55.5,59,52,15,18,14,11,19,13,15,23.83333333,12,19,16,28,32,36,12,63,64,27,65,0,15,12,25,15,11,12,45.5,13,67,44,58
Solly March,Brighton & Hove Albion,68,RM,79,80,78,62.5,62,61,69,55,74,54,65.83333333,69,70,64,62,66,64,73,81,79,69,57,0,35.2,35,30,35,37,39,50.25,39,32,70,60
Eunan O'Kane,Bournemouth,68,CM,74.5,76,73,51.5,63,49,53,56,60,28,62.83333333,61,48,56,69,73,70,68,84,82,69,66,0,58.8,47,68,63,59,57,65.75,54,70,81,58
Rhoys Wiggins,Bournemouth,68,LB,64,65,63,43.33333333,52,39,40,39,47,43,56,63,44,66,48,60,55,59,67,80,63,59,0,67.6,53,63,72,73,77,70.75,52,72,87,72
Fredrik Ulvestad,Burnley,68,CM,70,72,68,67.16666667,67,63,66,74,71,62,66.66666667,64,66,64,67,69,70,71,73,65,72,69,0,52.4,47,58,49,55,53,66.25,55,61,79,70
Marvin Emnes,Swansea City,68,ST,82.5,88,77,66.83333333,75,63,60,66,76,61,62.33333333,67,61,57,55,68,66,72,73,77,68,71,0,39.8,54,38,33,40,34,58.25,66,32,75,60
Sean Murray,Watford,68,CM,68.5,69,68,67.33333333,66,66,76,57,73,66,71.83333333,67,75,76,73,70,70,70,75,74,72,66,0,47.8,53,46,54,44,42,60.25,47,56,67,71
Tendayi Darikwa,Burnley,68,RB,89,87,91,49.33333333,66,47,44,51,49,39,54,64,49,43,46,62,60,69,72,62,67,48,0,62.8,53,66,60,63,72,71.25,69,60,88,68
Joe Gomez,Liverpool,68,LB,79.5,79,80,32.33333333,51,26,26,26,41,24,47.33333333,57,41,29,53,65,39,65,64,70,65,65,0,68.6,69,62,69,71,72,67.5,63,64,67,76
Chris Brunt,West Bromwich Albion,68,LB,61.5,68,55,72.16666667,69,67,79,74,86,58,78.66666667,86,86,70,78,79,73,76,65,63,75,72,0,64.6,61,65,65,70,62,65.75,67,76,60,60
Jiri Skalak ,Brighton & Hove Albion,68,LM,74.5,78,71,65.16666667,65,62,61,70,68,65,66,72,71,70,58,64,61,74,76,78,71,61,0,32.8,60,56,12,26,10,65.25,63,72,59,67
Demarai Gray,Leicester City,68,LM,89.5,91,88,60,57,65,63,58,67,50,55,62,59,42,56,54,57,78,90,82,75,58,0,23.4,31,23,21,22,20,52.25,33,55,71,50
Joey O'Brien,West Ham United,68,RB,51.5,53,50,51,57,47,39,59,48,56,59.5,65,64,37,64,67,60,64,59,66,66,70,0,71.4,66,66,74,76,75,74,78,71,76,71
Emyr Huws,Huddersfield Town,68,CM,70,72,68,59,60,58,62,66,65,43,64.83333333,64,54,56,71,72,72,63,66,58,69,67,0,55,49,64,51,59,52,65.5,63,62,74,63
Obbi Oulare,Watford,68,ST,73,68,78,62.5,64,69,50,61,74,57,48.83333333,54,40,29,40,66,64,64,53,31,63,65,0,31.6,72,22,23,21,20,66.25,59,81,34,91
Guillermo Varela,Manchester United,68,RB,81.5,84,79,38.33333333,49,30,30,46,37,38,54.33333333,63,63,43,51,63,43,64,76,80,69,60,0,66.6,60,62,66,73,72,68.5,73,71,63,67
Matty James,Leicester City,68,CM,67.5,68,67,57.83333333,62,59,58,52,72,44,67.5,66,67,62,70,73,67,67,62,71,70,65,0,64.8,63,63,67,64,67,69.25,64,67,77,69
Kyle Bartley,Swansea City,68,CB,65.5,67,64,29,25,24,20,46,36,23,41.5,38,33,34,45,61,38,24,46,34,61,59,0,68.2,72,62,68,73,66,71.75,79,51,78,79
Harry Bunn,Huddersfield Town,67,LM,78.5,81,76,64.16666667,68,66,60,62,68,61,53.66666667,58,40,37,59,64,64,70,78,79,70,56,0,39.2,55,40,40,33,28,69.5,74,70,63,71
Martin Cranie,Huddersfield Town,67,CB,66,67,65,39.66666667,45,38,33,30,65,27,50.83333333,62,37,39,53,67,47,52,62,63,65,60,0,66.2,68,67,65,66,65,73,66,80,76,70
Jamie Paterson,Huddersfield Town,67,CAM,83,84,82,63.66666667,60,66,67,64,68,57,64.83333333,67,67,69,63,66,57,71,87,77,69,66,0,31.8,62,32,20,18,27,52.25,27,72,71,39
Sam Baldock,Brighton & Hove Albion,67,ST,82.5,81,84,68.5,72,69,67,71,69,63,52.33333333,48,63,62,37,49,55,66,83,83,73,68,0,35,53,35,33,26,28,65.5,47,73,83,59
Doneil Henry,West Ham United,67,CB,70.5,72,69,45.66666667,32,36,47,30,71,58,46,43,37,40,50,59,47,44,57,47,57,55,0,65.4,69,64,65,65,64,76.5,81,80,66,79
Cameron ,Manchester United,67,LB,73,74,72,40.33333333,43,34,35,46,45,39,60.83333333,73,74,37,62,69,50,64,56,62,65,55,0,66.6,65,62,63,74,69,65.5,57,73,68,64
James Wilson,Brighton & Hove Albion,67,ST,79,79,79,63.83333333,69,69,59,67,65,54,50.66666667,45,48,42,52,59,58,67,62,69,68,66,0,29,60,22,16,23,24,57.25,32,63,69,65
Danny Holla,Brighton & Hove Albion,67,CM,62.5,60,65,66.66666667,64,60,73,76,72,55,71.5,73,76,74,67,69,70,62,58,61,67,70,0,60.8,63,61,57,63,60,71.5,79,65,70,72
Mark Hudson,Huddersfield Town,67,CB,37,33,41,39.16666667,32,31,39,37,59,37,38.16666667,27,26,33,43,58,42,38,30,59,58,62,0,69.8,71,72,64,72,70,69,63,72,70,71
Patrick McCarthy,Crystal Palace,67,CB,41.5,30,53,37.83333333,29,31,46,50,59,12,41,29,26,16,63,55,57,29,58,65,62,63,0,66.8,70,64,65,68,67,72.25,74,72,68,75
Rajiv van La Parra,Huddersfield Town,67,RM,84.5,84,85,58.33333333,62,51,54,63,69,51,59.5,58,67,57,51,64,60,76,81,74,72,57,0,34,38,34,27,35,36,61.25,57,56,67,65
Harrison Reed,Southampton,67,CDM,68.5,69,68,50.66666667,55,49,53,49,58,40,62.33333333,59,58,51,66,74,66,62,74,85,66,58,0,59.8,46,61,58,70,64,68,77,56,74,65
Niki Maenpaa,Brighton & Hove Albion,67,GK,34.5,31,38,15.16666667,15,12,14,14,24,12,16.5,16,12,13,15,16,27,17,55,30,16,69,0,12.8,12,15,16,9,12,43.25,32,43,37,61
Timothy ,Manchester United,66,CDM,77,78,76,50.5,51,46,54,48,72,32,52.66666667,50,52,25,67,72,50,59,65,63,63,62,0,65.6,67,66,62,66,67,73.25,80,72,65,76
Tokelo Rantie,Bournemouth,66,ST,90,88,92,61.33333333,65,65,57,57,64,60,52.66666667,47,58,32,53,63,63,72,94,88,68,66,0,28.2,55,22,22,19,23,67,62,71,74,61
Brandon Barker,Manchester City,66,LM,87.5,89,86,58,64,63,55,60,65,41,57,65,57,44,52,61,63,68,76,74,68,49,0,31.2,38,24,34,29,31,55.75,44,58,64,57
Kasey Palmer,Chelsea,66,CAM,73.5,72,75,59.83333333,60,58,65,57,69,50,62.66666667,57,63,62,65,66,63,71,63,69,73,55,0,45.4,51,31,50,46,49,53,47,55,54,56
Ben Hamer,Leicester City,66,GK,45,45,45,18.83333333,16,20,18,22,23,14,21.66666667,11,13,12,30,25,39,18,51,56,23,60,0,14,11,23,12,12,12,46.75,34,54,35,64
Craig Dawson,West Bromwich Albion,66,RB,67,66,68,43.66666667,56,49,14,66,57,20,43.16666667,47,24,24,62,51,51,46,60,50,63,55,0,73,77,70,70,77,71,71.5,65,80,67,74
Ruben Loftus-Cheek,Chelsea,66,CM,69.5,69,70,50.5,68,61,47,45,51,31,50.33333333,36,31,31,65,72,67,66,58,71,70,55,0,60.8,50,62,64,67,61,64.75,52,60,76,71
Shaun MacDonald,Bournemouth,66,CM,62.5,65,60,58.16666667,62,55,60,62,65,45,58.5,58,58,33,68,71,63,64,64,68,69,64,0,62.8,64,63,63,64,60,67.75,67,61,70,73
Brendan Galloway,Everton,66,LB,81,81,81,38.5,34,30,40,44,51,32,49.33333333,54,36,34,55,68,49,49,74,63,66,63,0,64.2,61,59,64,68,69,64.25,59,64,70,64
Manu Garcia,Manchester City,66,CAM,75,77,73,54.5,55,60,54,49,60,49,58.33333333,42,61,58,53,65,71,72,82,87,75,53,0,30.6,35,31,16,38,33,37.25,28,29,60,32
Tyias Browning,Everton,66,RB,73,69,77,37.5,41,25,35,43,48,33,38.83333333,52,28,17,45,64,27,46,56,55,65,64,0,66.6,64,64,67,72,66,64.75,60,66,64,69
Matt Targett,Southampton,66,LB,77.5,77,78,40.83333333,49,36,38,51,34,37,58.16666667,70,63,62,55,59,40,64,72,65,61,57,0,64,56,63,64,69,68,63.25,61,61,68,63
Richard Towell,Brighton & Hove Albion,66,CM,72.5,72,73,63,61,60,59,71,67,60,64.16666667,59,59,64,66,72,65,59,83,80,66,64,0,58.6,55,56,63,61,58,77.5,72,83,85,70
Tommy Smith,Huddersfield Town,66,RB,75.5,77,74,32.5,63,28,18,41,25,20,59,64,59,41,62,65,63,61,60,64,62,58,0,66.2,64,64,67,67,69,68,71,62,68,71
Lloyd Dyer,Burnley,66,LM,88,88,88,52.16666667,67,51,42,50,58,45,58.33333333,63,52,56,64,65,50,69,83,77,63,59,0,33.2,37,39,20,37,33,57,40,61,69,58
Bersant Celina,Manchester City,65,CAM,70,72,68,60.83333333,60,67,65,69,69,35,62.33333333,62,62,73,49,62,66,69,69,70,72,55,0,22.4,50,16,12,19,15,52.25,50,47,51,61
Will Keane,Manchester United,65,ST,78,79,77,63.83333333,63,65,57,67,72,59,49.5,38,44,47,51,68,49,67,74,63,69,53,0,35,61,39,32,28,15,55.5,40,59,63,60
Sam Johnstone,Manchester United,65,GK,34.5,33,36,19.83333333,11,11,16,42,24,15,25.5,17,16,17,35,27,41,16,37,27,18,54,0,16.8,17,17,13,17,20,37.5,24,45,21,60
Reece ,West Ham United,65,CB,71,68,74,37.66666667,34,22,37,48,49,36,45.16666667,34,35,36,51,62,53,46,58,53,60,62,0,64.6,64,62,65,67,65,66.75,64,67,69,67
Paulo Gazzaniga,Southampton,65,GK,59,56,62,22.33333333,13,12,14,41,40,14,27.5,11,11,20,38,33,52,18,58,34,22,59,0,17.4,14,24,18,20,11,54.25,32,75,43,67
Thierry Ambrose,Manchester City,65,ST,86.5,87,86,59.83333333,66,68,49,60,67,49,45.5,45,48,31,35,53,61,67,77,72,67,55,0,30.6,64,19,20,21,29,56.25,34,76,58,57
Ezekiel Fryers,Crystal Palace,65,LB,74.5,77,72,39.16666667,49,35,31,43,45,32,52.16666667,63,54,35,51,63,47,67,62,64,62,66,0,63.2,61,55,67,66,67,70.25,70,76,67,68
Christian Walton,Brighton & Hove Albion,65,GK,48.5,51,46,17.83333333,7,20,14,23,25,18,21.33333333,13,11,11,22,24,47,19,47,52,19,63,0,14,15,19,11,11,14,37.5,20,56,32,42
Jason Davidson,Huddersfield Town,65,LB,71.5,75,68,48.66666667,57,51,45,44,51,44,58.16666667,75,66,40,53,60,55,65,63,67,61,61,0,61.4,62,62,55,63,65,65,68,57,73,62
Adam Chicksen,Brighton & Hove Albion,65,LB,77,78,76,48.5,51,51,57,46,59,27,53.16666667,64,52,29,59,63,52,60,61,70,63,62,0,60.2,51,62,61,64,63,63.75,63,62,69,61
Daniel Lafferty,Burnley,65,LB,77,78,76,47.33333333,47,40,56,45,59,37,59,61,62,62,61,63,45,65,72,65,64,57,0,63.4,59,62,63,66,67,65.75,61,71,71,60
Joe Lolley,Huddersfield Town,65,LM,86,88,84,59.33333333,59,60,63,62,57,55,55.16666667,57,51,51,50,59,63,70,74,66,68,50,0,38.8,47,45,30,35,37,57.75,54,57,63,57
Chris Long,Burnley,65,ST,80,79,81,60,63,64,62,55,64,52,47.33333333,45,50,38,38,56,57,63,60,51,64,64,0,30.4,63,21,20,24,24,58.25,36,73,59,65
Kwesi Appiah,Crystal Palace,65,ST,89,88,90,61.16666667,69,66,57,62,59,54,49,54,51,47,43,59,40,56,81,82,60,66,0,41.4,53,44,37,35,38,65.25,47,67,73,74
Kenji Gorre, Swansea City,65,LW,71.5,75,68,60.83333333,62,60,66,52,72,53,55.66666667,59,64,36,50,63,62,68,72,65,67,66,0,35,40,36,30,36,33,52.5,43,45,55,67
Danny Ward,Liverpool,65,GK,43,44,42,17.33333333,19,11,16,20,25,13,22.66666667,13,15,14,26,30,38,19,32,60,23,61,0,18.4,13,22,19,20,18,41,25,55,22,62
Jonathan ,West Bromwich Albion,65,ST,90,89,91,62.83333333,60,66,57,78,66,50,44.33333333,39,46,34,41,53,53,66,73,69,63,58,0,28,64,16,20,17,23,58.5,30,65,72,67
Ben Chilwell,Leicester City,64,LB,78,79,77,36.83333333,52,29,33,43,36,28,53.83333333,62,57,34,53,57,60,69,66,61,62,54,0,62.8,55,59,63,69,68,61.75,59,71,61,56
Keshi Anderson,Crystal Palace,64,ST,74.5,78,71,63.83333333,63,69,66,60,70,55,43,38,43,37,37,49,54,57,67,76,60,63,0,26.6,68,15,19,16,15,49.75,34,60,59,46
Jed Steer,Huddersfield Town,64,GK,50,53,47,18.66666667,16,11,11,41,22,11,19.5,11,12,11,22,19,42,11,37,59,19,57,0,13.6,12,22,11,12,11,44.5,22,56,39,61
Baily Cargill,Bournemouth,64,CB,66,68,64,29.83333333,35,30,28,39,26,21,40.83333333,37,29,30,52,63,34,60,57,55,54,54,0,64.6,69,60,62,68,64,61.5,55,61,56,74
Angelino,Manchester City,64,LB,79,79,79,55.83333333,67,44,61,55,66,42,65.16666667,68,65,70,63,65,60,66,74,83,66,59,0,58,43,50,64,67,66,46.75,48,44,61,34
Joe Murphy,Huddersfield Town,64,GK,38.5,36,41,16.33333333,7,14,18,16,30,13,25.83333333,11,18,11,35,33,47,11,40,44,33,61,0,15,13,15,15,18,14,43,31,52,34,55
Kieran Dowell,Everton,64,CAM,73,73,73,60.33333333,56,64,65,54,67,56,57.66666667,54,56,51,63,63,59,68,73,73,68,60,0,46.4,52,33,46,49,52,51.5,48,52,59,47
Inigo Calderon,Brighton & Hove Albion,64,RM,62,63,61,53.66666667,62,52,58,51,61,38,59.33333333,69,46,53,65,64,59,65,62,68,66,64,0,67.4,70,68,65,68,66,69.5,65,70,73,70
Sam Gallagher,Southampton,64,ST,61.5,62,61,61.16666667,62,67,52,61,70,55,40.33333333,31,43,30,33,54,51,60,59,46,63,55,0,34.8,68,19,30,28,29,64.5,58,61,63,76
Nathan ,Tottenham Hotspur,63,LM,80,83,77,54.66666667,61,58,48,49,60,52,49.83333333,49,49,42,50,57,52,72,85,78,67,57,0,41.6,58,41,36,38,35,57,62,50,61,55
Dennon Lewis,Watford,63,LW,77,76,78,63,62,71,53,64,72,56,51.33333333,50,52,47,49,59,51,69,64,67,68,46,0,32.2,48,24,22,36,31,41.5,30,41,48,47
 David Faupala,Manchester City,63,ST,73,72,74,61.33333333,54,68,57,69,70,50,44.5,36,47,39,35,54,56,60,71,62,56,62,0,27,66,18,19,15,17,52,37,62,50,59
Conor Grant,Everton,63,CDM,63.5,64,63,54.66666667,65,58,68,34,60,43,61.66666667,55,53,53,64,73,72,71,56,67,66,56,0,58,60,57,50,64,59,66.75,70,62,68,67
Sheyi Ojo,Liverpool,63,LM,83.5,82,85,57.16666667,58,63,56,66,56,44,55,54,52,50,57,67,50,69,74,67,59,53,0,32.2,44,28,24,33,32,50,40,42,56,62
Matthew Pennington,Everton,63,CB,58.5,63,54,35.83333333,31,30,26,48,44,36,37.5,31,35,34,39,55,31,46,49,57,50,53,0,62.8,64,59,67,64,60,68.25,60,74,64,75
Casper Ankergren,Brighton & Hove Albion,63,GK,29,30,28,12.83333333,7,12,11,13,21,13,22.66666667,17,14,19,28,24,34,12,37,40,18,64,0,16.4,19,13,14,19,17,39.75,24,44,26,65
Michael Cain,Leicester City,63,CM,68.5,69,68,54.5,50,59,57,60,61,40,62.5,48,66,67,66,65,63,65,72,71,67,58,0,48,45,43,42,57,53,61,44,62,81,57
Angus Gunn,Manchester City,63,GK,48.5,48,49,20.5,14,15,17,34,24,19,26.16666667,14,20,15,41,32,35,20,40,42,27,62,0,16,14,22,14,16,14,46.75,28,64,31,64
Ishmael Miller,Huddersfield Town,63,ST,71.5,68,75,62.33333333,66,63,52,66,66,61,45.66666667,49,50,37,34,49,55,59,63,40,54,61,0,32.6,65,36,11,30,21,60.75,63,34,60,86
Curtis Good,Newcastle United,63,CB,58,63,53,37.16666667,36,31,36,46,39,35,45.33333333,42,35,26,54,66,49,38,57,57,59,48,0,63.4,63,55,66,69,64,61.25,51,64,55,75
 Abraham,Chelsea,63,ST,75,76,74,62.83333333,62,65,61,76,69,44,45.83333333,37,47,42,41,57,51,57,63,52,58,53,0,30.2,73,22,19,22,15,56.25,41,68,54,62
Jay Fulton,Swansea City,63,CM,68.5,69,68,53.66666667,57,52,50,51,67,45,56.33333333,54,49,33,67,71,64,63,70,64,67,57,0,51.2,60,46,46,53,51,64,63,57,66,70
Jindrich Stanek,Everton,63,GK,42,42,42,18.83333333,12,15,16,37,14,19,18.83333333,16,17,22,19,22,17,17,30,31,27,59,0,13.6,12,15,13,13,15,36.75,18,54,26,49
Ryan Seager,Southampton,62,ST,69.5,70,69,63.33333333,64,65,62,64,63,62,49.66666667,43,51,48,46,60,50,61,56,69,60,51,0,27,55,16,22,21,21,56.25,34,67,59,65
Martin Samuelsen,West Ham United,62,RM,72,76,68,48,54,48,47,50,49,40,53.16666667,52,38,58,49,61,61,76,75,76,70,48,0,26.6,33,22,23,26,29,45.25,27,41,60,53
Kevin Stewart,Liverpool,62,CDM,67.5,68,67,38.16666667,49,21,43,44,47,25,47.33333333,45,41,29,61,65,43,57,68,71,56,54,0,59.8,47,70,53,68,61,65.75,59,57,70,77
Jake Hesketh,Southampton,62,CAM,69,70,68,47.66666667,45,48,34,59,53,47,62.16666667,57,61,51,66,72,66,62,76,84,67,55,0,47,51,28,44,57,55,50.25,45,67,55,34
Dionatan Teixeira,Stoke City,62,CB,54.5,55,54,34.66666667,31,28,23,46,44,36,37.16666667,35,37,35,31,46,39,30,41,57,41,53,0,65.6,62,60,59,75,72,62.25,55,66,61,67
Aleix García,Manchester City,62,CM,62,66,58,47.33333333,48,61,38,49,48,40,59.5,47,53,45,72,73,67,63,65,81,69,51,0,39.4,43,39,32,41,42,49.75,45,55,56,43
Stephen Hendrie,West Ham United,62,LB,70.5,71,70,36.66666667,42,30,38,42,40,28,43.5,53,50,32,35,48,43,60,53,57,60,57,0,60.2,43,59,65,67,67,62.5,65,56,72,57
Stephane Zubar,Bournemouth,62,CB,72,74,70,33.5,43,19,36,25,53,25,39,39,37,26,39,49,44,31,66,45,46,58,0,59.8,59,58,57,65,60,70.25,67,66,70,78
Jeff Reine-Adelaide,Arsenal,62,CAM,78.5,82,75,51.33333333,59,41,46,53,63,46,53,41,46,43,62,68,58,72,79,59,56,57,0,45,54,47,41,41,42,55,45,64,54,57
Joel Taylor,Stoke City,62,LB,68.5,69,68,41.66666667,56,41,35,42,44,32,44.66666667,59,39,35,41,52,42,63,63,72,50,63,0,63,57,61,57,71,69,54.75,58,61,54,46
Jakob Haugaard,Stoke City,62,GK,46,47,45,14.16666667,12,10,11,18,22,12,20,13,15,14,25,28,25,13,34,32,17,60,0,14.6,15,24,10,13,11,44.75,25,54,33,67
Zachary Elbouzedi,West Bromwich Albion,61,CAM,63.5,58,69,53.83333333,44,54,50,60,65,50,57.83333333,50,57,52,63,63,62,71,55,68,68,58,0,38.8,41,29,48,35,41,48.75,42,56,49,48
Matthew Butcher,Bournemouth,61,CM,61,62,60,47.66666667,53,49,47,47,54,36,50.66666667,48,37,30,63,64,62,61,58,60,66,52,0,52.2,44,62,50,57,48,63,55,69,66,62
Andre Wright,West Bromwich Albion,61,ST,70,68,72,61.33333333,44,68,58,71,71,56,51,36,61,41,47,59,62,70,52,62,60,58,0,27.8,51,21,23,23,21,54,37,58,54,67
Joe Dodoo,Leicester City,61,RM,83.5,84,83,54.16666667,58,63,48,59,61,36,46,63,42,30,48,45,48,64,74,61,64,49,0,41.8,53,18,48,47,43,51.25,26,54,60,65
Jake Flannigan,Southampton,61,CM,65,62,68,54.33333333,54,57,44,55,65,51,61.83333333,50,64,56,66,71,64,66,63,67,69,52,0,46.8,52,28,49,53,52,54.25,51,54,53,59
Luke McGee,Tottenham Hotspur,61,GK,37,31,43,17.33333333,7,15,13,31,24,14,17.83333333,15,12,13,21,25,21,15,35,46,25,58,0,15.6,14,14,13,16,21,37.5,23,50,26,51
Moha,Stoke City,61,LW,78.5,79,78,57.66666667,54,53,52,59,71,57,53,62,53,50,42,59,52,65,56,82,67,46,0,29.6,42,19,22,29,36,46.25,34,45,64,42
Stephen Kingsley,Swansea City,61,LB,70,70,70,31.83333333,41,23,29,46,33,19,49,56,42,60,41,62,33,55,76,74,52,53,0,59.6,58,53,63,64,60,66.75,55,79,72,61
Oliver Shenton,Stoke City,61,CM,61,67,55,55.83333333,56,52,43,63,64,57,59.66666667,56,56,49,68,69,60,63,56,63,65,58,0,50.2,49,42,49,54,57,52.5,49,50,53,58
Krystian Bielik,Arsenal,61,CDM,55.5,55,56,46.83333333,56,33,47,42,57,46,56,49,48,43,63,67,66,65,58,45,66,56,0,56.4,55,61,53,57,56,59.75,71,52,45,71
Mason Holgate,Everton,61,RB,71.5,72,71,43.33333333,50,37,42,40,51,40,45.83333333,40,39,35,57,59,45,60,65,57,63,56,0,60.6,55,56,63,65,64,65.25,57,57,74,73
Kyle Dempsey,Huddersfield Town,61,CM,73.5,75,72,56.5,65,61,61,48,57,47,60.66666667,59,61,60,60,60,64,65,69,74,68,55,0,38.6,51,34,33,39,36,64.5,58,65,75,60
Freddie Woodman,Newcastle United,61,GK,44,42,46,17.16666667,12,16,17,18,24,16,21.5,14,15,13,26,26,35,17,38,37,19,61,0,20.2,19,28,13,21,20,36.75,23,48,30,46
Gregor Zabret,Swansea City,61,GK,45,48,42,16.33333333,11,11,17,22,22,15,16.33333333,13,11,11,29,23,11,11,35,52,18,53,0,11.8,12,13,11,10,13,45,31,57,33,59
Joe Ward,West Bromwich Albion,61,CM,64.5,65,64,52.33333333,50,49,44,55,66,50,62,57,57,48,79,76,55,61,63,81,63,58,0,50.6,54,32,49,57,61,47.5,45,57,49,39
Marcus ,Arsenal,61,CM,65.5,67,64,52.33333333,51,49,43,57,62,52,61.66666667,54,59,49,71,75,62,62,56,65,61,61,0,48.4,52,31,45,55,59,52.75,51,56,48,56
Joe Riley,Manchester United,61,LB,72,74,70,44.16666667,55,28,35,42,64,41,56.5,66,46,63,56,58,50,64,64,74,58,62,0,56.6,51,57,53,62,60,59.75,71,62,61,45
Daniel Bachmann,Stoke City,61,GK,52.5,50,55,20,13,17,15,31,21,23,23.83333333,14,18,20,35,36,20,14,60,44,22,69,0,15.2,12,26,16,11,11,47,31,57,36,64
George Green,Burnley,60,CAM,66,64,68,50,49,43,48,58,61,41,57.66666667,53,47,50,69,62,65,64,64,59,67,56,0,37.2,57,28,29,37,35,63,66,57,59,70
Duane Holmes,Huddersfield Town,60,CAM,73.5,78,69,52.83333333,57,55,44,54,57,50,51.5,47,48,40,53,56,65,63,72,89,64,54,0,45.2,51,43,35,49,48,49,53,57,53,33
Joe Quigley,Bournemouth,60,ST,59.5,66,53,61.16666667,63,62,57,75,58,52,43.66666667,41,42,39,38,52,50,53,66,61,55,62,0,28.4,71,17,16,17,21,59.5,39,73,58,68
Andre Olukanmi,Leicester City,60,LM,85,85,85,52.66666667,50,41,47,62,62,54,52.83333333,63,50,43,52,52,57,70,78,78,61,43,0,35.6,41,24,28,39,46,43.25,38,40,47,48
Josh Sims,Southampton,60,LM,78.5,78,79,55.83333333,51,56,50,67,57,54,54.16666667,58,58,45,52,57,55,68,61,78,65,40,0,31,42,20,26,31,36,47.25,37,45,55,52
Alfie Young,Watford,60,CB,53,51,55,40.33333333,49,36,36,46,33,42,37,35,43,35,29,45,35,50,52,71,47,54,0,63,61,58,64,65,67,60,55,62,63,60
Cameron Brannagan,Liverpool,60,CAM,68,67,69,48,45,45,40,53,53,52,66.5,63,65,65,69,68,69,59,69,67,61,53,0,45.6,48,28,44,47,61,52.25,49,56,48,56
Brad Smith,Liverpool,60,LB,78,77,79,42.16666667,59,42,49,40,40,23,50.83333333,69,63,27,51,51,44,46,62,75,55,62,0,50.8,35,48,53,60,58,64.75,61,64,79,55
 Harry Winks,Tottenham Hotspur,60,CM,76,75,77,51.66666667,55,50,53,51,53,48,60.66666667,58,61,57,60,66,62,62,77,71,64,63,0,46.8,45,43,47,50,49,54,48,54,56,58
