name,team,rating,position,pace,acceleration,sprint_speed,shooting,positioning,finishing,long_shot,penalties,shot_power,volleys,passing,crossing,curve,freekick_accuracy,longpass,shortpass,vision,dribbling,agility,balance,ball_control,reactions,composure,defending,heading_accuracy,interceptions,marking,stand_tackle,slide_tackle,physicality,aggression,jumping,stamina,strength
Fraizer Campbell,Crystal Palace,71,ST,78,80,76,68.5,72,73,62,68,70,66,55.16666667,64,43,58,41,64,61,71,76,79,69,68,0,37,68,22,32,35,28,68,66,72,71,63
Karl Darlow,Newcastle United,70,GK,55.5,59,52,15,18,14,11,19,13,15,23.83333333,12,19,16,28,32,36,12,63,64,27,65,0,15,12,25,15,11,12,45.5,13,67,44,58
Tendayi Darikwa,Burnley,70,RB,89,87,91,49.33333333,66,47,44,51,49,39,54,64,49,43,46,62,60,69,72,62,67,54,0,62.8,53,66,60,63,72,72.75,69,60,88,74
Paul Robinson,Burnley,70,GK,41,40,42,18.5,14,19,20,13,25,20,25.66666667,20,19,12,40,21,42,18,38,47,31,74,0,16.6,10,23,11,19,20,51.25,36,70,29,70
Elias Kachunga,Huddersfield Town,70,RM,82.5,83,82,69.33333333,70,73,65,68,72,68,58.83333333,64,67,46,49,66,61,69,77,76,67,70,0,31.2,68,23,20,21,24,66,41,80,71,72
Jordon Mutch,Crystal Palace,70,CM,67,65,69,65.16666667,70,62,72,67,76,44,70.33333333,68,75,71,69,71,68,69,65,64,73,68,0,63.2,67,63,62,63,61,69.25,74,67,67,69
Jamie Murphy,Brighton & Hove Albion,70,LM,83,84,82,68,66,65,67,76,68,66,62.83333333,64,63,57,63,66,64,71,74,74,67,64,0,40.2,49,47,24,45,36,69.75,56,73,81,69
Dean Whitehead,Huddersfield Town,70,CDM,58.5,64,53,62.83333333,62,54,61,73,72,55,68.16666667,73,65,64,69,72,66,64,60,64,70,73,0,68.2,65,70,69,70,67,68,76,74,52,70
Connor Goldson,Brighton & Hove Albion,70,CB,71.5,71,72,34.83333333,30,44,39,34,42,20,44.16666667,36,22,28,63,66,50,57,52,45,56,55,0,69.4,71,68,69,71,68,72.25,64,73,71,81
Sam Baldock,Brighton & Hove Albion,70,ST,82.5,81,84,69,73,70,68,71,69,63,52.33333333,48,63,62,37,49,55,69,81,83,73,68,0,36.2,59,35,33,26,28,65.5,47,73,83,59
Jeffrey Schlupp,Leicester City,70,LB,88,87,89,63.33333333,65,56,53,68,74,64,57.16666667,64,62,34,55,65,63,74,79,80,71,68,0,65,62,65,65,67,66,75.75,68,77,76,82
Nathaniel Chalobah,Chelsea,70,CM,70,72,68,50.83333333,52,37,67,49,71,29,57.33333333,42,51,38,68,73,72,68,76,58,73,69,0,66.8,68,69,65,68,64,68.75,65,71,68,71
Todd Kane,Chelsea,70,RB,77.5,77,78,49,59,32,51,50,68,34,50,68,41,35,55,62,39,68,65,68,66,66,0,65.6,51,65,69,69,74,68,65,65,78,64
Lewis Cook,Bournemouth,70,CAM,76.5,79,74,52.83333333,55,56,57,45,60,44,61.83333333,57,48,57,68,75,66,75,79,82,76,69,0,61,47,66,61,66,65,70.25,79,60,79,63
Cameron Brannagan,Liverpool,70,CM,68,67,69,61.16666667,63,58,67,53,74,52,73,68,72,74,76,74,74,63,69,67,64,63,0,61.2,53,61,62,64,66,67.75,75,62,69,65
Joe Gomez,Liverpool,70,CB,79,79,79,32.33333333,51,26,26,26,41,24,47.33333333,57,41,29,53,65,39,65,64,70,65,65,0,68.6,69,62,69,71,72,67.5,63,64,67,76
Ivan Paurevic,Huddersfield Town,70,CDM,49.5,49,50,52.83333333,43,49,60,46,74,45,53.5,46,37,36,72,75,55,60,49,30,59,64,0,68.4,70,71,66,72,63,65.75,71,45,64,83
Marcin Wasilewski,Leicester City,70,CB,37,30,44,55.16666667,49,47,52,69,77,37,55.83333333,64,53,65,53,57,43,37,33,34,46,61,0,69.8,76,69,67,68,69,65.75,89,55,34,85
Elvis Manu,Brighton & Hove Albion,70,LW,89.5,88,91,65,63,63,68,52,77,67,56,67,65,52,44,62,46,79,79,83,71,67,0,32.4,69,22,22,26,23,72.5,74,67,72,77
Stephen Kingsley,Swansea City,70,LB,73.5,74,73,41.33333333,67,33,32,46,45,25,65.33333333,74,73,68,55,67,55,69,76,74,67,62,0,67.2,58,65,70,73,70,68.5,60,79,74,61
Edimilson Fernandes,West Ham United,70,CAM,79,77,81,61.5,56,68,66,55,70,54,61.83333333,54,57,51,68,73,68,71,72,58,71,58,0,45.6,43,35,54,42,54,61.25,46,60,72,67
Michael Kightly,Burnley,70,LM,76.5,77,76,62.5,65,62,61,62,65,60,59.83333333,68,54,43,63,64,67,70,76,75,70,68,0,39.8,51,52,24,39,33,64.5,48,64,78,68
Giedrius Arlauskis,Watford,69,GK,33.5,33,34,13.16666667,13,14,12,11,15,14,16.5,19,16,17,13,15,19,13,38,56,19,62,0,14.2,15,16,12,14,14,42,33,57,38,40
Danny Ward,Huddersfield Town,69,GK,43,44,42,17.33333333,19,11,16,20,25,13,26,13,15,14,46,30,38,19,32,60,23,63,0,18.4,13,22,19,20,18,41,25,55,22,62
Lewis Grabban,Bournemouth,69,ST,78.5,79,78,70,66,71,65,79,72,67,57.16666667,62,64,60,43,63,51,68,77,64,64,65,0,31.2,65,22,18,27,24,65.75,55,62,75,71
Kasey Palmer,Huddersfield Town,69,CAM,73.5,72,75,63.66666667,66,63,72,57,74,50,65.16666667,62,64,65,65,66,69,74,63,69,73,55,0,46.8,58,31,50,46,49,54,47,55,54,60
Harry Winks,Tottenham Hotspur,69,CM,76,78,74,55.66666667,59,52,60,51,62,50,66.83333333,62,63,57,71,77,71,65,77,73,69,67,0,51.6,45,53,51,56,53,60.25,58,54,67,62
Jiri Skalak,Brighton & Hove Albion,69,LM,71.5,74,69,65.33333333,66,62,61,70,68,65,67.66666667,74,72,73,59,64,64,71,76,78,72,65,0,31.8,55,56,12,26,10,66,63,72,62,67
Dominic Solanke,Chelsea,69,ST,76.5,78,75,66.33333333,64,69,59,71,68,67,57,54,54,42,58,71,63,73,73,70,76,54,0,29,62,22,24,15,22,58.25,31,69,65,68
Solly March,Brighton & Hove Albion,69,RM,81.5,82,81,62.83333333,62,61,71,55,74,54,65.33333333,66,70,64,62,66,64,71,81,79,70,57,0,35.2,35,30,35,37,39,50.25,39,32,70,60
Matty James,Leicester City,69,CM,64.5,65,64,57.83333333,62,59,58,52,72,44,68.33333333,70,67,62,70,74,67,67,62,71,70,65,0,64.8,63,63,67,64,67,68.75,64,67,75,69
Rob Elliot,Newcastle United,69,GK,47.5,47,48,17,12,11,12,43,11,13,23,16,16,12,31,28,35,15,54,42,22,67,0,15.4,13,22,15,12,15,41.75,12,52,32,71
Yaya Sanogo,Arsenal,69,ST,69,69,69,63.83333333,71,67,50,61,75,59,48.5,39,45,41,51,63,52,62,53,32,63,65,0,33.2,73,36,17,21,19,66.5,46,75,65,80
Sean Scannell,Huddersfield Town,69,RM,86.5,85,88,62,66,64,62,56,61,63,57.5,63,53,58,52,60,59,75,77,80,71,58,0,43.2,56,45,39,39,37,64.75,66,49,66,78
Alfie Mawson,Swansea City,69,CB,56.5,55,58,32.16666667,25,41,16,32,43,36,34.33333333,23,22,24,52,59,26,47,50,51,60,64,0,68.6,76,64,70,68,65,70.25,63,78,60,80
Chris Brunt,West Bromwich Albion,69,LB,61.5,68,55,72.16666667,69,67,79,74,86,58,78.66666667,86,86,70,78,79,73,76,65,63,75,72,0,64.6,61,65,65,70,62,65.75,67,76,60,60
Rohan Ince,Brighton & Hove Albion,68,CDM,73.5,75,72,51.83333333,51,27,59,41,71,62,49.66666667,30,42,40,60,67,59,65,58,62,64,62,0,68,68,69,63,68,72,75.25,74,70,74,83
Mark Hudson,Huddersfield Town,68,CB,33,33,33,39.16666667,32,31,39,37,59,37,38.16666667,27,26,33,43,58,42,38,30,59,58,64,0,69.8,71,72,64,72,70,69,63,72,70,71
Ruben Loftus-Cheek,Chelsea,68,CAM,69.5,69,70,50.5,68,61,47,45,51,31,50.83333333,36,31,31,65,75,67,68,58,71,70,55,0,62.2,57,62,64,67,61,64.75,52,60,76,71
Michael Hefele,Huddersfield Town,68,CB,58.5,52,65,43.33333333,46,38,34,58,54,30,44,38,21,39,61,56,49,47,39,46,51,65,0,65.2,70,63,64,66,63,72.75,73,70,64,84
Lys Mousset,Bournemouth,68,ST,84.5,85,84,68.5,66,71,76,75,76,47,36.5,29,34,31,33,45,47,74,74,65,56,52,0,26.2,67,18,14,15,17,57.5,33,70,53,74
Ben Chilwell, Leicester City,68,LB,79,81,77,44.33333333,65,38,35,50,39,39,60.16666667,66,60,46,59,65,65,70,69,64,68,64,0,63,55,61,65,67,67,64.25,59,70,69,59
Axel Tuanzebe,Manchester United,68,CB,75.5,74,77,37.33333333,31,26,34,50,46,37,42.5,33,36,37,49,65,35,60,62,65,59,60,0,65.8,68,62,66,66,67,72.25,72,77,66,74
Stuart Taylor,Southampton,68,GK,51.5,51,52,19.16666667,13,11,13,41,25,12,17.33333333,13,13,11,18,28,21,11,54,51,26,68,0,15.8,20,24,11,12,12,48,40,32,44,76
Harrison Reed,Southampton,68,CDM,68.5,69,68,50.66666667,55,49,53,49,58,40,62.33333333,59,58,51,66,74,66,62,74,85,66,58,0,59.8,46,61,58,70,64,68,77,56,74,65
Matt Targett,Southampton,68,LB,77.5,77,78,40.83333333,49,36,38,51,34,37,60.16666667,70,63,62,62,64,40,64,72,65,61,57,0,65,56,66,64,71,68,63.75,63,61,68,63
Sam Johnstone,Manchester United,68,GK,34.5,33,36,19.83333333,11,11,16,42,24,15,25.5,17,16,17,35,27,41,16,37,27,18,54,0,16.8,17,17,13,17,20,37.5,24,45,21,60
Martin Cranie,Huddersfield Town,68,CB,66,67,65,39.66666667,45,38,33,30,65,27,50.83333333,62,37,39,53,67,47,52,62,63,65,60,0,66.2,68,67,65,66,65,73,66,80,76,70
Mark Birighitti,Swansea City,68,GK,48,46,50,13.33333333,9,11,12,14,19,15,19,12,12,11,17,29,33,13,67,41,16,59,0,14.6,11,23,11,14,14,48.5,33,67,32,62
Isaac Hayden,Newcastle United,68,CDM,65.5,63,68,44.83333333,51,47,40,49,52,30,53.16666667,43,45,38,60,69,64,63,60,61,66,60,0,63,54,67,62,68,64,73.75,71,70,76,78
Jack Payne,Huddersfield Town,68,CAM,79,80,78,60.66666667,62,62,66,57,67,50,59.33333333,54,60,51,60,65,66,69,91,94,68,60,0,22.2,37,20,17,21,16,59.5,53,81,69,35
Brendan Galloway,West Bromwich Albion,68,LB,80.5,79,82,40,43,30,40,44,51,32,49.5,54,36,34,55,69,49,49,74,63,68,63,0,65,61,60,64,70,70,65.5,62,64,70,66
Rajiv van La Parra, Huddersfield Town,68,LM,84.5,84,85,58.33333333,62,51,54,63,69,51,60,58,67,57,52,66,60,78,81,74,72,58,0,34,38,34,27,35,36,61.25,57,56,67,65
Niki Maenpaa,Brighton & Hove Albion,67,GK,34.5,31,38,15.16666667,15,12,14,14,24,12,16.5,16,12,13,15,16,27,17,55,30,16,69,0,12.8,12,15,16,9,12,43.25,32,43,37,61
Lloyd Isgrove,Southampton,67,RM,87.5,88,87,51.33333333,61,52,47,49,52,47,55.5,62,53,43,56,59,60,68,79,79,66,60,0,32,46,24,34,40,16,62.5,51,72,70,57
Gedion Zelalem,Arsenal,67,CM,64,71,57,52.33333333,56,48,44,56,52,58,65.5,51,66,54,73,77,72,67,80,74,74,62,0,45,49,34,45,48,49,48.5,40,54,68,32
Richie Towell,Brighton & Hove Albion,67,CM,72.5,72,73,63.66666667,61,62,61,71,67,60,64.66666667,59,59,66,66,72,66,59,83,80,66,64,0,58.6,55,56,63,61,58,77.5,72,83,85,70
Trent Alexander-Arnold,Liverpool,67,RB,83,83,83,54,62,58,46,55,62,41,61.66666667,66,52,48,67,74,63,65,74,75,60,60,0,60.6,58,57,62,63,63,67.25,67,66,79,57
Ashley Fletcher,West Ham United,67,ST,75.5,75,76,60.16666667,64,66,63,52,67,49,36.5,23,44,23,35,46,48,66,74,56,67,67,0,29.4,68,22,16,22,19,67.25,55,73,64,77
Joe Lolley,Huddersfield Town,67,RM,85.5,88,83,59.33333333,59,60,63,62,57,55,59.33333333,61,64,51,56,61,63,72,74,66,69,57,0,38.8,47,45,30,35,37,57.75,54,57,63,57
Rob Holding,Arsenal,67,CB,65,64,66,35,40,30,27,38,48,27,45.83333333,52,33,30,44,61,55,65,60,71,68,65,0,65.6,64,62,66,69,67,71,60,73,76,75
Tyias Browning,Everton,67,RB,73,69,77,37.5,41,25,35,43,48,33,38.83333333,52,28,17,45,64,27,46,56,55,65,64,0,66.6,64,64,67,72,66,64.75,60,66,64,69
Jay Fulton,Swansea City,67,CM,68.5,69,68,53.66666667,57,52,50,51,67,45,56.66666667,54,49,33,67,73,64,63,70,64,72,57,0,71.2,76,66,70,71,73,69.25,75,57,69,76
Hal Robson-Kanu,West Bromwich Albion,67,LM,73,72,74,67,60,66,68,73,70,65,56.83333333,66,61,35,57,63,59,71,60,58,67,61,0,37.6,54,32,40,35,27,68.25,68,60,71,74
Emiliano Martinez,Arsenal,67,GK,58,59,57,24.5,12,16,26,42,28,23,31,22,22,20,46,27,49,13,49,49,26,57,0,18.2,26,13,12,20,20,45.25,37,60,14,70
Harry Bunn,Huddersfield Town,67,LM,77.5,79,76,64.16666667,68,66,60,62,68,61,53.66666667,58,40,37,59,64,64,70,78,79,70,56,0,39.2,55,40,40,33,28,69.5,74,70,63,71
Craig Dawson,West Bromwich Albion,67,RB,67,66,68,43.66666667,56,49,14,66,57,20,45.66666667,51,32,24,62,54,51,46,55,50,67,55,0,73,77,70,70,77,71,72.25,68,80,67,74
Thierry Ambrose,Manchester City,66,ST,86.5,87,86,59.83333333,66,68,49,60,67,49,45.5,45,48,31,35,53,61,67,77,72,67,55,0,30.6,64,19,20,21,29,56.25,34,76,58,57
Lee Grant,Stoke City,66,GK,56.5,56,57,18.16666667,14,17,19,20,24,15,26.83333333,19,17,19,24,26,56,11,63,48,20,67,0,16.2,14,23,12,13,19,54.75,42,71,37,69
Ben Hamer,Leicester City,66,GK,45,45,45,18.83333333,16,20,18,22,23,14,21.66666667,11,13,12,30,25,39,18,51,56,23,60,0,14,11,23,12,12,12,46.75,34,54,35,64
Ezekiel Fryers,Crystal Palace,66,LB,76,77,75,39.16666667,49,35,31,43,45,32,52.5,65,54,35,51,63,47,67,72,64,62,66,0,63.2,61,55,67,66,67,70.25,70,76,67,68
Angelino,Manchester City,66,LB,79,79,79,55.83333333,67,44,61,55,66,42,65.16666667,68,65,70,63,65,60,66,74,83,66,59,0,58,43,50,64,67,66,49,48,44,70,34
Oviemuno Ejaria,Liverpool,66,CAM,74.5,73,76,55.66666667,50,57,47,57,67,56,60.83333333,56,60,49,71,74,55,68,61,61,77,63,0,46.6,57,27,45,47,57,59.75,46,58,60,75
Kevin Long,Burnley,66,CB,53.5,53,54,31.66666667,48,14,25,31,56,16,33.66666667,23,35,32,37,45,30,47,60,51,51,57,0,65.4,65,64,65,66,67,65.5,70,80,34,78
Pablo Maffeo Becerra,Manchester City,66,RB,74,75,73,29,44,28,23,34,24,21,49.16666667,66,45,29,48,59,48,52,63,85,62,59,0,63.2,60,57,67,64,68,57.75,47,58,70,56
Reece Oxford,West Ham United,66,CB,71,68,74,37.66666667,34,22,37,48,49,36,45.16666667,34,35,36,51,62,53,46,58,53,60,62,0,64.6,64,62,65,67,65,66.75,64,67,69,67
Emerson Hyndman,Bournemouth,65,CM,71.5,78,65,53.16666667,50,55,48,55,58,53,65,62,62,56,70,74,66,66,90,86,70,47,0,52.6,52,51,49,57,54,44,46,34,62,34
Kieran Dowell,Everton,65,CAM,73,73,73,60.33333333,56,64,65,54,67,56,57.66666667,54,56,51,63,63,59,68,73,73,68,60,0,46.4,52,33,46,49,52,51.5,48,52,59,47
Brad Smith,Bournemouth,65,LB,82,81,83,42.16666667,59,42,49,40,40,23,56.5,77,63,27,60,62,50,55,75,75,56,62,0,53.6,35,62,53,60,58,68.75,70,64,79,62
Jack Stephens,Southampton,65,CB,61.5,56,67,41.66666667,47,36,42,42,49,34,53.33333333,47,55,58,53,63,44,53,60,59,59,55,0,64.4,59,65,67,67,64,64.5,56,62,66,74
Leandro Rodriguez,Everton,65,ST,69.5,69,70,65.5,65,69,67,74,69,49,47.33333333,42,47,45,50,50,50,68,63,70,60,53,0,33.8,73,20,25,28,23,51.25,33,65,60,47
Mason Holgate,Everton,65,RB,79.5,78,81,43.33333333,50,37,42,40,51,40,46.66666667,40,39,35,57,64,45,60,65,57,63,56,0,63.4,55,56,65,71,70,65.25,57,57,74,73
Angus Gunn,Manchester City,65,GK,48.5,48,49,20.5,14,15,17,34,24,19,26.16666667,14,20,15,41,32,35,20,40,42,27,62,0,16,14,22,14,16,14,46.75,28,64,31,64
Conor McAleny,Everton,65,LM,75.5,75,76,64.66666667,60,63,66,68,67,64,59.16666667,67,64,58,50,67,49,64,78,80,64,66,0,25.4,45,24,24,17,17,49,54,41,56,45
Henrik Bjordal,Brighton & Hove Albion,65,RM,70.5,71,70,56.66666667,59,59,59,48,62,53,59.16666667,57,58,43,64,67,66,66,67,70,65,59,0,54.2,54,50,57,57,53,64.75,58,71,67,63
Joe Murphy,Huddersfield Town,64,GK,38.5,36,41,16.33333333,7,14,18,16,30,13,25.83333333,11,18,11,35,33,47,11,40,44,33,61,0,15,13,15,15,18,14,43,31,52,34,55
Sam McQueen,Southampton,64,LB,76,74,78,47.83333333,47,47,51,52,48,42,59.16666667,67,67,47,57,60,57,68,74,73,65,62,0,57.8,47,56,62,63,61,59,55,61,61,59
Matthew Pennington,Everton,64,CB,58.5,63,54,35.83333333,31,30,26,48,44,36,37.5,31,35,34,39,55,31,46,49,57,50,53,0,62.8,64,59,67,64,60,68.25,60,74,64,75
Sheyi Ojo,Liverpool,64,LM,83.5,82,85,57.16666667,58,63,56,66,56,44,55,54,52,50,57,67,50,69,74,67,59,53,0,32.2,44,28,24,33,32,50,40,42,56,62
Cameron Carter-Vickers,Tottenham Hotspur,64,CB,67,62,72,26.16666667,24,17,16,38,36,26,37.33333333,33,27,30,41,57,36,38,56,60,51,59,0,63.6,61,59,65,69,64,63.75,58,64,62,71
Curtis Good,Newcastle United,64,CB,58,63,53,37.16666667,36,31,36,46,39,35,45.33333333,42,35,26,54,66,49,38,57,57,59,51,0,63.4,63,55,66,69,64,61.25,51,64,55,75
Brahim Diaz,Manchester City,64,CAM,78,82,74,53.66666667,61,60,48,58,51,44,53.5,43,62,47,48,63,58,70,80,82,72,46,0,23.2,30,20,22,23,21,46.25,28,57,61,39
Jonathan Leko,West Bromwich Albion,64,RW,89,89,89,62.5,60,64,57,78,66,50,44.33333333,39,46,34,41,53,53,70,82,69,63,58,0,28,64,16,20,17,23,58.5,30,65,72,67
Tom Davies,Everton,64,CM,72.5,72,73,46.83333333,58,46,47,42,48,40,53.33333333,44,43,38,60,68,67,64,63,70,67,62,0,55.6,52,56,48,64,58,65.75,70,55,72,66
Sam Field,West Bromwich Albion,64,CM,64,68,60,51.5,55,41,44,54,68,47,58.33333333,50,49,47,73,76,55,61,53,77,63,62,0,54.6,63,50,45,54,61,61.5,69,56,75,46
Nick Pope,Burnley,64,GK,47.5,50,45,18.83333333,13,14,14,22,36,14,20.5,11,11,12,35,32,22,13,29,45,24,52,0,14.4,11,17,15,15,14,44.75,36,59,32,52
Joe Riley,Manchester United,64,LB,71.5,74,69,44.16666667,55,28,35,42,64,41,59.5,67,55,63,56,64,52,66,64,74,65,62,0,59.6,61,58,55,62,62,62.25,72,62,70,45
Jakob Haugaard,Stoke City,64,GK,46,47,45,14.16666667,12,10,11,18,22,12,20,13,15,14,25,28,25,13,34,32,17,60,0,14.6,15,24,10,13,11,44.75,25,54,33,67
Ainsley Maitland-Niles,Arsenal,64,CM,77,79,75,52,56,51,54,54,58,39,55,60,43,36,63,68,60,65,74,70,63,62,0,53.2,38,61,56,55,56,64,58,58,72,68
Ryan Allsop,Bournemouth,64,GK,42,42,42,17.16666667,13,11,15,27,22,15,21.5,15,14,12,34,35,19,12,48,44,26,65,0,16.6,13,28,20,11,11,43.5,28,48,40,58
Kwesi Appiah,Crystal Palace,64,ST,85.5,85,86,59.66666667,69,64,54,60,58,53,48.16666667,51,51,47,43,57,40,55,81,82,57,66,0,36,53,44,27,31,25,62.25,47,67,63,72
Chuba Akpom,Arsenal,64,ST,87.5,88,87,57.16666667,64,62,52,62,56,47,47.66666667,48,42,37,45,62,52,63,77,63,60,55,0,32.2,63,29,21,29,19,57.25,39,60,55,75
Ben Woodburn,Liverpool,63,LW,81,86,76,59.33333333,63,61,59,62,66,45,49.5,43,47,43,51,62,51,64,78,86,65,60,0,24.8,44,28,16,15,21,52.5,31,60,64,55
Jon Gorenc-Stankovic,Huddersfield Town,63,CB,52,49,55,40,46,39,30,40,53,32,37.16666667,28,29,29,46,56,35,35,44,34,44,59,0,62.8,72,57,61,66,58,62.75,65,59,58,69
Dominic Calvert-Lewin,Everton,63,ST,81,80,82,59.83333333,63,62,56,54,65,59,44.83333333,46,42,42,35,50,54,65,82,71,61,57,0,32.2,52,34,23,31,21,60.75,49,67,69,58
Ola Aina,Chelsea,63,RB,78,77,79,39.83333333,54,33,35,49,32,36,44.33333333,60,42,37,43,46,38,64,63,78,56,56,0,61.2,51,63,62,64,66,61,57,61,62,64
D. Teixeira,Stoke City,63,CB,54.5,55,54,34.66666667,31,28,23,46,44,36,37.16666667,35,37,35,31,46,39,30,41,57,41,53,0,65.6,62,60,59,75,72,62.25,55,66,61,67
Aleix Garcia,Manchester City,63,CM,62,66,58,47.33333333,48,61,38,49,48,40,59.5,47,53,45,72,73,67,63,65,81,69,51,0,39.4,43,39,32,41,42,49.75,45,55,56,43
Regan Poole,Manchester United,63,CB,67.5,68,67,31.33333333,41,21,32,37,32,25,38.33333333,28,32,30,55,57,28,45,64,74,53,59,0,61.8,62,57,65,64,61,67.75,57,77,69,68
Philip Billing,Huddersfield Town,63,CDM,62.5,63,62,54.33333333,56,53,65,46,68,38,49.16666667,39,35,34,62,66,59,59,57,54,64,56,0,59.8,64,60,56,61,58,65.5,64,62,62,74
Ryan Seager,Southampton,63,ST,69.5,70,69,63.33333333,64,65,62,64,63,62,49.66666667,43,51,48,46,60,50,61,56,69,60,51,0,27,55,16,22,21,21,56.25,34,67,59,65
Joel Taylor,Stoke City,63,LB,68.5,69,68,41.66666667,56,41,35,42,44,32,44.66666667,59,39,35,41,52,42,63,63,72,50,63,0,63,57,61,57,71,69,54.75,58,61,54,46
Josh Sims,Southampton,63,LM,82.5,82,83,57,53,57,53,67,58,54,55,58,58,45,52,61,56,68,61,78,65,46,0,31,42,20,26,31,36,48.5,37,45,58,54
Jeff Reine-Adelaide,Arsenal,63,RM,78.5,82,75,51.83333333,62,41,46,53,63,46,53.5,41,46,43,62,68,61,72,79,59,59,62,0,45,54,47,41,41,42,55,45,64,54,57
Sam Adekugbe,Brighton & Hove Albion,63,LB,79,79,79,33.83333333,52,30,21,32,46,22,48,60,49,23,56,60,40,62,62,71,58,57,0,56.4,50,60,59,57,56,71.5,66,68,84,68
Jake Hesketh,Southampton,63,CAM,68,68,68,47.66666667,45,48,34,59,53,47,62.16666667,57,61,51,66,72,66,62,76,84,67,55,0,47,51,28,44,57,55,50.25,45,67,55,34
Tosin Adarabioyo,Manchester City,63,CB,64,67,61,28.5,28,30,22,35,31,25,36,30,26,22,49,57,32,44,58,56,62,54,0,61.6,65,52,61,67,63,66.75,52,68,75,72
Domingos Quina,West Ham United,62,CAM,71,70,72,49.66666667,51,45,56,45,55,46,55,54,58,43,57,59,59,69,79,77,67,55,0,25.2,30,26,19,27,24,50.75,53,51,57,42
Jonathan Benteke,Crystal Palace,62,ST,72,74,70,59.66666667,60,63,59,57,58,61,47.33333333,54,42,37,53,57,41,54,68,59,61,50,0,30.8,63,20,24,24,23,60,58,73,44,65
Toni Martinez,West Ham United,62,ST,69.5,70,69,60,64,66,55,64,56,55,44.16666667,42,47,30,43,51,52,56,61,65,57,65,0,26,59,18,16,14,23,57,48,67,56,57
Joe Ward,West Bromwich Albion,62,CM,64.5,65,64,52.33333333,50,49,44,55,66,50,62,57,57,48,79,76,55,61,63,81,63,58,0,50.6,54,32,49,57,61,47.5,45,57,49,39
Tareiq Holmes-Dennis,Huddersfield Town,62,LB,68.5,65,72,40.83333333,64,31,34,41,43,32,47.83333333,57,49,29,55,57,40,57,58,71,61,62,0,59.6,59,56,62,61,60,58.25,48,60,66,59
Zachary Elbouzedi,West Bromwich Albion,62,CAM,62,55,69,53.83333333,44,54,50,60,65,50,57.83333333,50,57,52,63,63,62,71,55,68,68,58,0,38.8,41,29,48,35,41,48.75,42,56,49,48
Daniel Bachmann,Stoke City,62,GK,52.5,50,55,20,13,17,15,31,21,23,23.83333333,14,18,20,35,36,20,14,60,44,22,69,0,15.2,12,26,16,11,11,47,31,57,36,64
Aiden O'Neill,Burnley,62,CM,64.5,63,66,47,53,46,44,46,52,41,51.5,35,44,33,65,71,61,58,51,70,62,55,0,48.8,45,53,50,47,49,57.75,58,55,68,50
Jake Flannigan,Southampton,62,CM,65,62,68,54.33333333,54,57,44,55,65,51,61.83333333,50,64,56,66,71,64,66,63,67,69,52,0,46.8,52,28,49,53,52,54.25,51,54,53,59
Oliver McBurnie,Swansea City,62,ST,70,71,69,59.16666667,61,65,54,59,66,50,41,36,42,31,37,52,48,50,59,62,54,61,0,25.6,62,21,12,19,14,57.5,27,66,72,65
Oliver Shenton,Stoke City,62,CM,61,67,55,55.83333333,56,52,43,63,64,57,59.66666667,56,56,49,68,69,60,63,56,63,65,58,0,50.2,49,42,49,54,57,52.5,49,50,53,58
Casper Ankergren,Brighton & Hove Albion,62,GK,29,30,28,12.83333333,7,12,11,13,21,13,22.66666667,17,14,19,28,24,34,12,37,40,18,64,0,16.4,19,13,14,19,17,39.75,24,44,26,65
Daniel Barlaser,Newcastle United,61,RM,59,57,61,57.33333333,49,55,46,71,66,57,57.16666667,62,56,48,55,58,64,68,63,67,69,51,0,36.4,43,24,32,36,47,45.25,41,44,54,42
Harry Charsley,Everton,61,CM,56,55,57,52.66666667,56,49,44,56,53,58,60.16666667,51,63,48,68,68,63,63,61,69,68,59,0,49,58,28,47,55,57,48.5,49,54,47,44
Freddie Woodman,Newcastle United,61,GK,44,42,46,17.16666667,12,16,17,18,24,16,21.5,14,15,13,26,26,35,17,38,37,19,61,0,20.2,19,28,13,21,20,36.75,23,48,30,46
Kyle Edwards,West Bromwich Albion,61,CAM,63,63,63,51.33333333,45,48,42,60,65,48,55.16666667,49,60,48,60,59,55,70,51,82,77,60,0,41.8,48,28,42,41,50,46.25,50,51,45,39
Ian Lawlor,Manchester City,61,GK,44.5,43,46,19.83333333,14,13,16,41,22,13,21.83333333,14,12,12,25,33,35,21,54,43,34,51,0,14.6,12,15,19,11,16,53.25,37,76,28,72
Liam Gibson,Newcastle United,61,LB,74.5,75,74,40.66666667,50,36,30,48,43,37,42.83333333,61,42,43,32,35,44,64,65,61,52,61,0,59.4,57,60,55,62,63,62.25,60,65,67,57
Fikayo Tomori,Chelsea,61,CB,73,74,72,31.83333333,32,31,34,27,41,26,38.5,35,29,40,45,46,36,41,48,57,38,46,0,61.4,62,63,58,63,61,59,67,54,48,67
Herbie Kane,Liverpool,61,CM,76.5,75,78,55.66666667,60,60,50,55,63,46,53.5,45,41,46,64,73,52,55,58,79,62,55,0,54.6,56,49,49,57,62,55.5,66,58,56,42
Cameron Humphreys-Grant,Manchester City,61,CB,70,72,68,36.16666667,50,24,33,40,44,26,43.16666667,48,33,35,51,53,39,45,63,72,50,56,0,60.2,60,54,65,64,58,65.25,56,76,64,65
